21.6,3887936.924096,332840.529988,5028277.601244
21.7,3887936.922979,332840.449109,5028277.607420
21.8,3887936.921862,332840.368231,5028277.613595
21.9,3887936.920745,332840.287353,5028277.619771
22.0,3887936.910527,332840.124913,5028277.638299
22.1,3887936.901427,332840.043351,5028277.650651
22.2,3887936.892328,332839.961789,5028277.663003
22.3,3887936.883228,332839.880227,5028277.675354
22.4,3887936.874128,332839.798666,5028277.687706
22.5,3887936.865028,332839.717104,5028277.700058
22.6,3887936.855928,332839.635542,5028277.712410
22.7,3887936.846828,332839.553980,5028277.724762
22.8,3887936.837728,332839.472419,5028277.737113
22.9,3887936.828628,332839.390857,5028277.749465
23.0,3887936.818411,332839.228417,5028277.767993
23.1,3887936.817294,332839.147538,5028277.774169
23.2,3887936.816177,332839.066660,5028277.780345
23.3,3887936.815059,332838.985782,5028277.786521
23.4,3887936.813942,332838.904903,5028277.792696
23.5,3887936.812825,332838.824025,5028277.798872
23.6,3887936.811707,332838.743147,5028277.805048
23.7,3887936.810590,332838.662268,5028277.811224
23.8,3887936.809473,332838.581390,5028277.817400
23.9,3887936.808356,332838.500511,5028277.823576
24.0,3887936.791579,332838.344242,5028277.846736
24.1,3887936.775920,332838.268850,5028277.863719
24.2,3887936.760261,332838.193459,5028277.880703
24.3,3887936.744602,332838.118068,5028277.897687
24.4,3887936.728943,332838.042676,5028277.914670
24.5,3887936.713284,332837.967285,5028277.931654
24.6,3887936.697625,332837.891894,5028277.948638
24.7,3887936.681966,332837.816502,5028277.965622
24.8,3887936.666307,332837.741111,5028277.982605
24.9,3887936.650648,332837.665720,5028277.999589
25.0,3887936.634989,332837.590328,5028278.016573
25.1,3887936.609702,332837.439544,5028278.045908
25.2,3887936.600074,332837.364151,5028278.058260
25.3,3887936.590446,332837.288758,5028278.070612
25.4,3887936.580818,332837.213365,5028278.082964
25.5,3887936.571190,332837.137972,5028278.095315
25.6,3887936.561562,332837.062580,5028278.107667
25.7,3887936.551934,332836.987187,5028278.120019
25.8,3887936.542306,332836.911794,5028278.132371
25.9,3887936.532678,332836.836401,5028278.144722
26.0,3887936.523050,332836.761008,5028278.157074
26.1,3887936.490313,332836.611140,5028278.192071
26.2,3887936.467205,332836.536664,5028278.214716
26.3,3887936.444096,332836.462188,5028278.237361
26.4,3887936.420988,332836.387713,5028278.260006
26.5,3887936.397879,332836.313237,5028278.282651
26.6,3887936.374771,332836.238762,5028278.305296
26.7,3887936.351662,332836.164286,5028278.327941
26.8,3887936.328554,332836.089811,5028278.350586
26.9,3887936.305445,332836.015335,5028278.373231
27.0,3887936.282337,332835.940860,5028278.395876
27.1,3887936.259228,332835.866384,5028278.418521
27.2,3887936.236120,332835.791909,5028278.441165
27.3,3887936.213011,332835.717433,5028278.463810
27.4,3887936.189903,332835.642957,5028278.486455
27.5,3887936.166794,332835.568482,5028278.509100
27.6,3887936.143686,332835.494006,5028278.531745
27.7,3887936.120577,332835.419531,5028278.554390
27.8,3887936.097469,332835.345055,5028278.577035
27.9,3887936.074360,332835.270580,5028278.599680
28.0,3887936.051252,332835.196104,5028278.622325
28.1,3887936.028143,332835.121629,5028278.644970
28.2,3887936.005035,332835.047153,5028278.667615
28.3,3887935.981926,332834.972678,5028278.690260
28.4,3887935.958818,332834.898202,5028278.712905
28.5,3887935.935709,332834.823727,5028278.735550
28.6,3887935.912601,332834.749251,5028278.758195
28.7,3887935.889492,332834.674775,5028278.780840
28.8,3887935.866384,332834.600300,5028278.803485
28.9,3887935.843275,332834.525824,5028278.826129
29.0,3887935.820167,332834.451349,5028278.848774
29.1,3887935.797058,332834.376873,5028278.871419
29.2,3887935.773950,332834.302398,5028278.894064
29.3,3887935.750841,332834.227922,5028278.916709
29.4,3887936.331875,332834.205618,5028279.734538
29.5,3887936.304618,332834.131239,5028279.760362
29.6,3887936.277362,332834.056861,5028279.786187
29.7,3887936.250106,332833.982482,5028279.812011
29.8,3887936.222849,332833.908104,5028279.837835
29.9,3887936.195593,332833.833725,5028279.863659
30.0,3887936.168337,332833.759347,5028279.889483
30.1,3887936.141081,332833.684968,5028279.915308
30.2,3887936.113824,332833.610590,5028279.941132
30.3,3887936.086568,332833.536211,5028279.966956
30.4,3887936.059312,332833.461833,5028279.992780
